common_voice_pa-IN_21916815.mp3,ਇਸ ਲਈ ਸ਼ੈਂਪੂ ਪਿੱਛੋਂ ਕੰਡੀਸ਼ਨਰ ਵਰਤਣਾ ਚਾਹੀਦੈ
common_voice_pa-IN_21916816.mp3,ਤੁਸੀਂ ਆਪਣੇ ਵਿਚਾਰਾਂ ਤੇ ਕਾਬੂ ਕਰ ਸਕਦੇ ਹੋ
common_voice_pa-IN_21916817.mp3,ਮੇਰੀਆਂ ਤੇ ਅੱਖੀਆਂ ਪੱਕ ਗਈਆਂ ਸਨ
common_voice_pa-IN_21917694.mp3,ਅੱਜ ਦੇ ਇਸ ਇਕੱਠ ਨੇ
common_voice_pa-IN_21917695.mp3,ਕਹਿੰਦਾ ਸੀ ਮੁੰਡਾ ਨਕਸਲਬਾੜੀਆਂ ਚ ਹੈ
common_voice_pa-IN_21917696.mp3,ਸੈਲਜ਼ ਦਾ ਮਤਲਬ ਹੈ ਸਟ੍ਰੈਟੇਜੀਜ਼ ਫਾਰ ਨੈਗਲੀਜ਼ੇਬਲ ਸੈਨੇਸੈਂਸ
common_voice_pa-IN_21917697.mp3,ਦੁਪਹਿਰ ਜਾਂ ਸ਼ਾਮ ਨੂੰ ਝਪਕੀਆਂ ਨਾ ਲਓ
common_voice_pa-IN_21917698.mp3,ਮੇਰੇ ਪਾਤਰ ਆਪਣੀ ਰਵਾਇਤੀ ਭਾਸ਼ਾ ਬੋਲਦੇ ਹਨ
common_voice_pa-IN_21917709.mp3,ਜਗਜੀਤ ਦੇ ਨਾਲ ਸ਼ਮਸ਼ੇਰ ਸੰਧੂ ਵੀ ਢੁੱਡੀਕੇ ਆਉਂਦਾ
common_voice_pa-IN_21917710.mp3,ਸਿਆਸਤਦਾਨਾਂ ਦਾ ਅੰਦਾਜ਼ ਹੈ
common_voice_pa-IN_21917711.mp3,ਧੀ ਵੀ ਅੜੀਅਲ ਹੋ ਜਾਂਦੀ
common_voice_pa-IN_21917712.mp3,ਮੈਂ ਰੌਬਿਨ ਹੁੱਡ ਹਾਊਸ ਦਾ ਮੈਂਬਰ ਸੀ
common_voice_pa-IN_21917713.mp3,ਲੇਕਿਨ ਉਥੇ ਉਸਦਾ ਬਹੁਤਾ ਮਨ ਨਾ ਲੱਗਾ
common_voice_pa-IN_21917714.mp3,ਉਹਦੀ ਬਾਹਰਲੇ ਕਲੱਬਾਂ ਨਾਲ ਅੱਟੀ ਸੱਟੀ ਸੀ
common_voice_pa-IN_21917715.mp3,ਉਹ ਤਾਂ ਕਦੇ ਰਿਟਾਇਰ ਹੀ ਨਹੀਂ ਹੋਏ
common_voice_pa-IN_21917716.mp3,ਦਰਅਸਲ ਇੱਥੇ ਕੁਝ ਹੁੰਦਾ ਤਾਂ ਤੁਹਾਨੂੰ ਲੱਭਦਾ
common_voice_pa-IN_21917717.mp3,ਮੈਦਾਨ ਦਾ ਘਾਹ ਹਰਾ ਕੂਲਾ ਤੇ ਨਰਮ ਸੀ
common_voice_pa-IN_21917718.mp3,ਸੰਗੀਤ ਸਾਡੀ ਜ਼ਿੰਦਗੀ ਲਈ ਇਕ ਸਾਥੀ ਵਾਂਗ ਹੈ
common_voice_pa-IN_21917724.mp3,ਬੱਚੇ ਭੁੱਖ ਨਾਲ ਬਿਲਕ ਰਹੇ ਹਨ ਮਾਂਬਾਪ ਕੋਲੋਂ ਦੇਖੇ ਨਹੀਂ ਜਾ ਰਹੇ
common_voice_pa-IN_21917725.mp3,ਜਿਥੇ ਪਾਰਟੀ ਦਾ ਐਲਾਨ ਕੀਤਾ ਜਾਵੇਗਾ
common_voice_pa-IN_21917726.mp3,ਇਹ ਫੈਸਲਾ ਵੀ ਕਮਿਉਨਿਟੀ ਨੇ ਹੀ ਕਰਨਾ ਹੈ
common_voice_pa-IN_21917727.mp3,ਕੈਨੇਡੀਅਨ ਕਾਰੋਬਾਰ ਵੀ ਵੱਧ ਰਿਹਾ ਸੀ
common_voice_pa-IN_21917728.mp3,ਕਿਹੜਾ ਪਿੰਡ ਐ ਸੰਤਰੀ ਜੀ
common_voice_pa-IN_21917739.mp3,ਹਮੇਸ਼ਾ ਕਮਰ ਸਿੱਧੀ ਕਰਕੇ ਹੀ ਬੈਠੋ
common_voice_pa-IN_21917740.mp3,ਜੋ ਤੁਸੀਂ ਖਾਂਦੇ ਓ ਤੁਸੀਂ ਓਹੀ ਓ
common_voice_pa-IN_21917741.mp3,ਮੀਂਹ ਕਣੀ ਨਾਲ ਸਾਰਾ ਸੁਆਦ ਮਾਰਿਆ ਜਾਂਦੈ
common_voice_pa-IN_21917742.mp3,ਬੱਚਿਆਂ ਨੂੰ ਨੇਜਿਆਂ ਤੇ ਟੰਗਿਆ ਗਿਆ
common_voice_pa-IN_21917743.mp3,ਉਦੋਂ ਤੋਂ ਹੀ ਨਿਆਂਪਾਲਿਕਾ ਨੂੰ ਸਿਆਸਤ ਨਾਲ ਜੋੜ ਕੇ ਦੇਖਿਆ ਜਾਣ ਲੱਗਾ
common_voice_pa-IN_21917829.mp3,ਜਿਊਣ ਜੋਗੀਏ ਕਿੱਥੇ ਸੈਂ ਏਨੀ ਦੇਰ
common_voice_pa-IN_21917830.mp3,ਇਸ ਵਿਚ ਖੇਡਾਂ ਦਾ ਆਪਣਾ ਰੋਲ ਹੈ
common_voice_pa-IN_21917831.mp3,ਦੋਵੇਂ ਥੋੜ੍ਹੀ ਦੇਰ ਚੁੱਪ ਖਲੋਤੇ ਰਹੇ
common_voice_pa-IN_21917832.mp3,ਬਲਵੰਤ ਉਸ ਤੋਂ ਤਿੰਨ ਸਾਲ ਛੋਟਾ ਹੈ
common_voice_pa-IN_21917833.mp3,ਅੱਜ ਉਹਨਾਂ ਦੀ ਜਾਇਦਾਦ ਦੀ ਜਾਂਚ ਹੋਵੇ
common_voice_pa-IN_21982374.mp3,ਘੁੱਟ ਗਲਵੱਕੜੀ ਪਾਉਣਾ ਚਾਹੁੰਦੀ ਸੀ ਮੈਨੂੰ
common_voice_pa-IN_21982376.mp3,ਇਸ ਮੌਕੇ ਸਰਚਾਂਦ ਸਿੰਘ ਵੀ ਮੌਜੂਦ ਸਨ
common_voice_pa-IN_21982379.mp3,ਬਲਦੇਵ ਸਿੰਘ ਦੀ ਆਈ ਚਲਾਈ ਹੀ ਚੱਲਦੀ ਸੀ
common_voice_pa-IN_21982380.mp3,ਜਦੋਂ ਤੱਕ ਅਸੀਂ ਆਪਣੀ ਮਾਨਸਿਕਤਾ ਬਦਲਦੇ ਨਹੀਂ
common_voice_pa-IN_21982384.mp3,ਮੈਨੂੰ ਰਾਂਝਣਾ ਨਦਰ ਨਾ ਆਂਵਦਾ ਈ
common_voice_pa-IN_21982540.mp3,ਇੱਕ ਬੰਦੇ ਵਿੱਚ ਕੋਈ ਸ਼ਕਤੀ ਨਹੀਂ ਹੈ
common_voice_pa-IN_21982543.mp3,ਉਹ ਅਮੀਰੀ ਗਰੀਬੀ ਵਿਚਲਾ ਫਰਕ ਮਿਟਾਉਣ ਦੀ ਮੰਗ ਕਰ ਰਹੇ ਸਨ
common_voice_pa-IN_21982545.mp3,ਮੁੰਡਾ ਹੋਇਆ ਹਜ਼ੂਰ ਸਾਹਿਬ ਪੱਗ ਬੰਨਾਂ ਕੇ ਲਿਆਵਾਂਗੇ
common_voice_pa-IN_21982546.mp3,ਹੁਣ ਮੈਂ ਉਣੱਤਰਵੇਂ ਸਾਲ ਚ ਹਾਂ
common_voice_pa-IN_21982547.mp3,ਮੁਸਕਰਾਓ ਇਸ ਨਾਲ ਲੋਕ ਚਕਰਾ ਜਾਂਦੇ ਹਨ
common_voice_pa-IN_21982726.mp3,ਸੋ ਅਸੀਂ ਸਿੱਧੇ ਤੌਰ ਤੇ ਸ਼ਾਕਾਹਾਰੀ ਨਾ ਹੋਏ
common_voice_pa-IN_21982730.mp3,ਕਿਸਾਨਾਂ ਨੂੰ ਸਰਕਾਰੀ ਸਕੀਮਾਂ ਤੋਂ ਜਾਣੂ ਕਰਵਾਇਆ
common_voice_pa-IN_21982735.mp3,ਦੂਜੇ ਦੀ ਔਰਤ ਵੀ ਉਸੇ ਦੀ ਹੋ ਜਾਵੇ
common_voice_pa-IN_21982736.mp3,ਕਣਕ ਭੁਨਾ ਕੇ ਮਰੂੰਡੇ ਬਣਾਏ ਜਾਂਦੇ
common_voice_pa-IN_21982737.mp3,ਲੋਕ ਸਿਕਾਰੀਆਂ ਨੂੰ ਝੇਡਾਂ ਕਰ ਰਹੇ ਸਨ
common_voice_pa-IN_21982818.mp3,ਭਿੰਡੀ ਦਾ ਬੂਟਾ ਫੁੱਟ ਉੱਚਾ
common_voice_pa-IN_21982819.mp3,ਤੁਰ ਪਿਆ ਹਾਂ ਖਾਲੀ ਬਗਲੀ ਚੁੱਕ
common_voice_pa-IN_21982820.mp3,ਤਿਹਾੜ ਦੀਆਂ ਕੁੱਲ ਛੇ ਜੇਲ੍ਹਾਂ ਹਨ
common_voice_pa-IN_21982822.mp3,ਗੋਲਡ ਤੇ ਸਟੀਕ ਬੈਠਿਆ ਅਭਿਨਵ ਦਾ ਨਿਸ਼ਾਨਾ
common_voice_pa-IN_21982825.mp3,ਕਿਧਰੇ ਮਨੁੱਖੀ ਬੰਬ ਆਪਣਾ ਕਾਰਾ ਕਰ ਰਹੇ ਹਨ
common_voice_pa-IN_21982946.mp3,ਬੈਠੋ ਤੁਸੀਂ ਰਲ ਕੇ ਭਾਰਤ ਦੇ ਵੀਰੋ
common_voice_pa-IN_21982949.mp3,ਨਸ਼ਿਆਂ ਨੂੰ ਰੋਕਣ ਲਈ ਵੀ ਫ਼ਿਲਮ ਬਣਾਈ
common_voice_pa-IN_21982950.mp3,ਬੰਦਾ ਹਰ ਕੰਮ ਸਿੱਖ ਸਕਦਾ ਹੈ
common_voice_pa-IN_21982955.mp3,ਪੋਸਟਮਾਰਟਮ ਹੋ ਕੇ ਲਾਸ਼ਾਂ ਹੁਣੇ ਹੀ ਪਹੁੰਚੀਆਂ ਸਨ
common_voice_pa-IN_21982957.mp3,ਜਿਸ ਤੋਂ ਬਾਅਦ ਉਹ ਵਾਪਸ ਨਹੀਂ ਪਰਤਿਆ
common_voice_pa-IN_21983050.mp3,ਉਹ ਆਪਣੇ ਨੁਮਾਇੰਦਿਆਂ ਬਾਰੇ ਆਪ ਫੈਸਲਾ ਕਰਨ
common_voice_pa-IN_21983056.mp3,ਡੌਨ ਵਾਂਗ ਹੀ ਮੈਨੂੰ ਉਸ ਦਾ ਕਿਰਦਾਰ ਵੀ ਬੇਹੱਦ ਪਾਵਰਫੁਲ ਲੱਗਦਾ ਹੈ
common_voice_pa-IN_21983059.mp3,ਪਰ ਆਦੀ ਹੁਣ ਹਿੰਦੀ ਅਤੇ ਅੰਗਰੇਜ਼ੀ ਵੀ ਸਿੱਖ ਰਹੀ ਹੈ
common_voice_pa-IN_21983061.mp3,ਮੈਨੂੰ ਟੈਨਿਸ ਖੇਡਣਾ ਬਹੁਤ ਚੰਗਾ ਲੱਗਦਾ ਹੈ
common_voice_pa-IN_21983063.mp3,ਇਹਨੂੰ ਪੂੰਜੀ ਦੀ ਵਿਸ਼ਵ ਰਾਜਧਾਨੀ ਕਿਹਾ ਜਾਂਦੈ
common_voice_pa-IN_21983196.mp3,ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਦੇ ਦੋਸ਼ ਝੇਲ ਚੁੱਕੇ ਹਨ
common_voice_pa-IN_21983199.mp3,ਘੁਟ ਘੁਟ ਲਹੂ ਦੇ ਹੰਝੂ ਪੀਵਾਂ ਨੀਂ
common_voice_pa-IN_21983201.mp3,ਜ਼ਾਹਰ ਹੈ ਕਿ ਕੈਨੇਡਾ ਅੱਜ ਬਹੁਤ ਬਦਲ ਗਿਆ ਹੈ
common_voice_pa-IN_21983203.mp3,ਬੱਚੇ ਬੁੱਢੇ ਜਵਾਨ ਦੀ ਗੱਲ ਛਡ੍ਹੋ
common_voice_pa-IN_21983204.mp3,ਉਸੇ ਵੇਲੇ ਉਸ ਦੀ ਕੰਪਨੀ ਨੂੰ ਫੋਨ ਕਰੋ
common_voice_pa-IN_21983312.mp3,ਸਾਧ ਕੇ ਸੰਗਿ ਲਾਗੈ ਪ੍ਰਭੁ ਮੀਠਾ
common_voice_pa-IN_21983315.mp3,ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਭਾਦਸੋਂ ਸਰਕਲ ਦੇ ਜਥੇਦਾਰ ਬਣੇ
common_voice_pa-IN_21983317.mp3,ਹਰ ਹੀਲੇ ਵਸੀਲੇ ਤੇ ਅਧਿਕਾਰ ਜਮਾਂਵਾਂਗਾ
common_voice_pa-IN_21983318.mp3,ਪਰ ਪੈਸੇ ਨਾਲ ਕਰ ਲੈਂਦੀ ਹੈ
common_voice_pa-IN_21983321.mp3,ਪਰ ਤੁਫੈਲ ਮੁਹੰਮਦ ਦਾ ਬੂਹਾ ਬੰਦ ਸੀ
common_voice_pa-IN_21983641.mp3,ਇਹ ਗੱਲ ਮਾਮੂਲੀ ਤਕਰਾਰ ਦਾ ਕਾਰਣ ਬਣੀ
common_voice_pa-IN_21983778.mp3,ਆਕਸੀਜਨ ਲੱਗੀ ਹੋਈ ਮੇਰਾ ਪਿਤਾ ਬੇਹੋਸ਼ ਪਿਆ ਸੀ
common_voice_pa-IN_21983782.mp3,ਜਹਿਰ ਕੇ ਬਦਲੇ ਦੂ ਮੈਂ ਅੰਮ੍ਰਿਤ ਤੁਝ ਕੋ
common_voice_pa-IN_21983783.mp3,ਰਾਮ ਸਿੰਘ ਫਿਰ ਆਖਿਆ ਰਜਾ ਰੱਬ ਦੀ ਰਹਿਣਾ
common_voice_pa-IN_21983785.mp3,ਇੱਕ ਪੁੱਤ੍ਰ ਦੀ ਬਖ਼ਸ਼ ਦੇਹ ਦਾਤ ਦਾਤਾ
common_voice_pa-IN_21983788.mp3,ਇਸ ਦੇ ਹੱਥਾਂ ਦੇ ਭਾਂਡੇ ਛੁੱਟ ਗਏ
common_voice_pa-IN_21983861.mp3,ਇਸ ਤਰ੍ਹਾਂ ਹੀ ਨਾਲ ਦੇ ਪਿੰਡ ਕਬਰਸਤਾਨ ਹੈ
common_voice_pa-IN_21983865.mp3,ਆਤਮਾ ਮੁਹੰਮਦ ਦੀ ਆਈ ਹੈ ਕਲੀ ਅੰਦਰ
common_voice_pa-IN_21983868.mp3,ਇਸ ਨੂੰ ਖਤਮ ਕਰਨ ਲਈ ਸਰਗਰਮ ਵੀ ਹਨ
common_voice_pa-IN_21983869.mp3,ਅਖਿਆ ਮਾਤਾ ਜੀ ਇੱਕ ਝਲਕ ਪੁਆਓ ਮੈਨੂੰ
common_voice_pa-IN_21983871.mp3,ਅੱਜ ਵੀ ਕਿੱਕਰ ਸਿੰਘ ਕੱਲੂ ਗ਼ੁਲਾਮ ਤੇ
common_voice_pa-IN_21983951.mp3,ਧੰਨਿ ਧੰਨਿ ਹਮਾਰੇ ਭਾਗ ਘਰਿ ਆਇਆ ਪਿਰੁ ਮੇਰਾ
common_voice_pa-IN_21983952.mp3,ਭਾਅ ਜੀ ਗੁਰਸ਼ਰਨ ਸਿੰਘ ਦੀ ਯਾਦ ਵਿੱਚ
common_voice_pa-IN_21983953.mp3,ਬਹੁਤ ਵਿਰਾਇਆ ਮੋਢੇ ਲਾ ਵਿਰਦਾ ਨਹੀਂ
common_voice_pa-IN_21983954.mp3,ਜੀ ਮੇਰੇ ਬਾਪੂ ਦੇ ਟਰੱਕ ਚੱਲਦੇ ਐ
common_voice_pa-IN_21983955.mp3,ਬਾਅਦ ਵਿਚ ਉਹ ਮਹਾਂਭਾਰਤ ਸੀਰੀਅਲ ਦਾ ਭੀਮ ਬਣਿਆ
common_voice_pa-IN_21984028.mp3,ਕਾਲਜ ਵੀ ਤੰਗ ਜਿਹੀ ਥਾਂ ਸੀ
common_voice_pa-IN_21984029.mp3,ਜਵਾਬ ਸੌ ਫੀਸਦੀ ਅਸਲੀਅਤ ਹੈ ਜੀ
common_voice_pa-IN_21984031.mp3,ਸਾਈਕਲ ਤੇ ਸਕੂਟਰ ਵੀ ਬਹੁਤ ਚਲਾਏ ਹਨ
common_voice_pa-IN_21984032.mp3,ਵੋਟਾਂ ਅਕਾਲੀਆਂ ਨੂੰ ਪਾਉਣ ਦੀ ਸ਼ਰਤ ਤੇ ਮੰਨ ਸਕਦੇ ਹਾਂ
common_voice_pa-IN_21984033.mp3,ਅੱਗੇ ਗੱਲ ਇਕ ਹੋਰ ਕੱਪ ਦੀ ਕਰਦੇ ਹਾਂ
common_voice_pa-IN_21984154.mp3,ਭੈਅ ਵਿੱਚ ਸੂਰਜ ਭੈਅ ਵਿੱਚ ਚੰਦ
common_voice_pa-IN_21984156.mp3,ਪਰ ਅਗਰ ਸਰਕਾਰ ਪੈਨਸ਼ਨ ਵਧਾ ਦਿੰਦੀ ਹੈ ਤਾਂ ਕਦੇ ਲੱਡੂ ਨਹੀਂ ਵੰਡਦੇ
common_voice_pa-IN_21984160.mp3,ਉਨਾਂ ਕਿਹਾ ਕਿ ਕੁੱਝ ਗਾਹਕ ਵੀ ਪੈਸੇ ਲੇਟ ਕਰ ਦਿੰਦੇ ਹਨ
common_voice_pa-IN_21984162.mp3,ਫ਼ਰਜ਼ੀ ਪੂਜਾ ਦਾ ਢੋਂਗ ਰਚਾ ਨਾ ਬਹਿ
common_voice_pa-IN_21984164.mp3,ਇਸ ਗੱਲ ਦਾ ਮੈਨੂੰ ਸਦਾ ਅਫ਼ਸੋਸ ਹੈ ਤੇ ਰਹੇਗਾ
common_voice_pa-IN_21984222.mp3,ਕਿਰਤ ਕਰਨ ਤੇ ਵੰਡ ਛਕਣ ਦਾ ਧਰਮ ਕਰੀਂ
common_voice_pa-IN_21984223.mp3,ਇਹ ਤਾਂ ਫਿਫਟੀ ਫਿਫਟੀ ਦਾ ਮਾਮਲਾ ਹੈ
common_voice_pa-IN_21984224.mp3,ਜਿੰਦੇ ਨੇ ਟੀਕਾ ਨਹੀਂ ਸੀ ਲਵਾਇਆ
common_voice_pa-IN_21984225.mp3,ਕੋਈ ਨਜ਼ਰ ਵੀ ਐਸੀ ਦੇਖੀ ਨਾ
common_voice_pa-IN_21984226.mp3,ਇਹ ਟੋਰੀਆਂ ਦੀ ਪੱਕੀ ਸੀਟ ਹੈ
common_voice_pa-IN_21984324.mp3,ਬੱਚਾ ਕੁਦਰਤ ਦਾ ਅਨਮੋਲ ਤੋਹਫਾ ਹੁੰਦਾ ਹੈ
common_voice_pa-IN_21984328.mp3,ਢੁੱਡੀਕੇ ਦੀ ਥਾਂ ਮੇਰੇ ਕਰਮਾਂ ਵਿਚ ਮੁਕੰਦਪੁਰ ਕਾਲਜ ਦੀ ਪ੍ਰਿੰਸੀਪਲੀ ਲਿਖੀ ਸੀ
common_voice_pa-IN_21984331.mp3,ਵਰਤਮਾਨ ਦਾ ਪਲ ਇੱਕ ਮਾਤਰ ਅਸਤਿਤੱਵ ਹੈ
common_voice_pa-IN_21984333.mp3,ਤੋਂ ਉਹ ਲਗਾਤਾਰ ਲਿਖ ਰਿਹੈ
common_voice_pa-IN_21984336.mp3,ਸਾਹੀ ਲਗਾਤਾਰ ਕਬੱਡੀ ਕਬੱਡੀ ਬੋਲਦਾ ਸੀ
common_voice_pa-IN_21984421.mp3,ਗੇਟ ਅੱਗੇ ਰੰਗ ਬਰੰਗੇ ਭੁਕਾਨੇ ਲਟਕਾਏ ਹੋਏ ਸਨ
common_voice_pa-IN_21984428.mp3,ਰਾਜ ਕੁਮਾਰੀ ਬਹੁਤ ਹੀ ਪ੍ਰੇਸ਼ਾਨ ਹੈ
common_voice_pa-IN_21984434.mp3,ਬੱਚੇ ਤੇ ਹੱਥ ਨਹੀਂ ਚੁੱਕਣਾ ਚਾਹੀਦਾ
common_voice_pa-IN_21984440.mp3,ਕੁੱਲ ਖਰਚਾ ਬਿਲੀਅਨ ਡਾਲਰ ਪ੍ਰਾਪਤੀ ਜ਼ੀਰੋ
common_voice_pa-IN_21984444.mp3,ਵਾਦ ਵਿਵਾਦ ਨੇ ਖੜ੍ਹਾ ਤਾਂ ਹੋਣਾ ਹੀ ਸੀ
common_voice_pa-IN_21984683.mp3,ਸਿਖ਼ਰ ਦੁਪਹਿਰਾਂ ਵਾਂਗ ਸਾਡਾ ਇਹ ਹਾਲ ਸੀ
common_voice_pa-IN_21984694.mp3,ਨੇੜੇ ਹੀ ਅਮਰੀਕਾ ਦਾ ਬਾਰਡਰ ਸੀ
common_voice_pa-IN_21984695.mp3,ਫਿਰ ਉਹਦੇ ਮੂੰਹੋਂ ਪੈਗ਼ੰਬਰੀ ਬੋਲ ਨਿਕਲਦੇ ਹਨ
common_voice_pa-IN_21984796.mp3,ਦਾਦਾ ਦਾਦੀ ਨਾਨਾ ਨਾਨੀ ਨੇ ਕੀ ਨਹੀਂ ਕੀਤਾ ਤੁਹਾਡੇ ਲਈ
common_voice_pa-IN_21984797.mp3,ਰੁੱਤਾਂ ਦਾ ਰੱਜਵਾਂ ਚੀਰ ਹਰਣ ਹੋਇਆ
common_voice_pa-IN_21984798.mp3,ਇਸ ਮਗਰੋਂ ਮਾਈਕ ਹਰਭਜਨ ਮਾਨ ਨੇ ਸੰਭਾਲਿਆ
common_voice_pa-IN_21984803.mp3,ਪ੍ਰੋਫੈਸਰ ਪੰਜਾਬੀ ਵਿਭਾਗ ਤੇ ਡਾਇਰੈਕਟਰ ਯੁਵਕ ਭਲਾਈ
common_voice_pa-IN_21984810.mp3,ਪੂਰਾ ਆਸ਼੍ਰਮ ਹੈਰਾਨ ਹੋਇਆ
common_voice_pa-IN_21984914.mp3,ਜਿਸ ਤੋਂ ਬਾਅਦ ਉਕਤ ਸਾਰੀ ਘਟਨਾ ਵਾਪਰੀ
common_voice_pa-IN_21984920.mp3,ਜਿਸ ਸੱਭ ਦਾ ਨਤੀਜਾ ਕਸ਼ਮੀਰੀ ਲੋਕਾਂ ਨੂੰ ਭੁਗਤਣਾ ਪਿਆ ਹੈ
common_voice_pa-IN_21984928.mp3,ਪਰ ਪਤਾ ਨਹੀਂ ਉਹ ਕਿੰਨੀ ਦੂਰ ਸਨ
common_voice_pa-IN_21984938.mp3,ਧਰਤੀ ਸੂਰਜ ਤੇ ਚੰਦ ਤਾਰੇ ਉਹਦੇ ਖਿਡਾਰੀ ਹਨ
common_voice_pa-IN_21984948.mp3,ਬਿਮਾਰ ਤੰਦਰੁਸਤ ਅਮੀਰ ਗਰੀਬ ਹੋ ਗਿਆ
common_voice_pa-IN_21985021.mp3,ਢੁੱਡੀਕੇ ਪਹੁੰਚੇ ਤਾਂ ਰੋਟੀ ਟੁੱਕ ਤਿਆਰ ਸੀ
common_voice_pa-IN_21985025.mp3,ਉਹਦੀ ਸ਼ਾਮ ਬੜੀ ਰੰਗੀਨ ਹੁੰਦੀ ਸੀ
